UID,Month,Longitude,Latitude,Crime_type
15835,2020-01,-0.128965,51.519333,Theft from the person
15836,2020-01,-0.125389,51.519716,Theft from the person
16001,2020-01,-0.117002,51.517208,Theft from the person
16002,2020-01,-0.117002,51.517208,Theft from the person
16003,2020-01,-0.118925,51.520575,Theft from the person
16004,2020-01,-0.119108,51.517871,Theft from the person
16005,2020-01,-0.124482,51.521797,Theft from the person
16006,2020-01,-0.123171,51.520715,Theft from the person
16007,2020-01,-0.111962,51.518494,Theft from the person
16008,2020-01,-0.111962,51.518494,Theft from the person
16009,2020-01,-0.122152,51.519206,Theft from the person
16010,2020-01,-0.114954,51.518632,Theft from the person
16011,2020-01,-0.116966,51.518098,Theft from the person
16012,2020-01,-0.112586,51.519097,Theft from the person
16013,2020-01,-0.116657,51.520683,Theft from the person
16014,2020-01,-0.121379,51.520129,Theft from the person
16015,2020-01,-0.117002,51.517208,Theft from the person
16016,2020-01,-0.111497,51.518226,Theft from the person
16017,2020-01,-0.111962,51.518494,Theft from the person
16018,2020-01,-0.11945,51.516213,Theft from the person
16019,2020-01,-0.113767,51.517372,Theft from the person
16020,2020-01,-0.121799,51.517977,Theft from the person
16021,2020-01,-0.111962,51.518494,Theft from the person
16022,2020-01,-0.121379,51.520129,Theft from the person
16023,2020-01,-0.119108,51.517871,Theft from the person
16024,2020-01,-0.117908,51.518661,Theft from the person
16025,2020-01,-0.123171,51.520715,Theft from the person
16026,2020-01,-0.124482,51.521797,Theft from the person
16027,2020-01,-0.116966,51.518098,Theft from the person
16028,2020-01,-0.121379,51.520129,Theft from the person
16029,2020-01,-0.119108,51.517871,Theft from the person
16030,2020-01,-0.123282,51.51872,Theft from the person
16031,2020-01,-0.122563,51.521137,Theft from the person
16032,2020-01,-0.118955,51.517041,Theft from the person
16033,2020-01,-0.124482,51.521797,Theft from the person
16034,2020-01,-0.122152,51.519206,Theft from the person
16035,2020-01,-0.118955,51.517041,Theft from the person
16168,2020-01,-0.118967,51.514641,Theft from the person
16169,2020-01,-0.123809,51.517821,Theft from the person
16170,2020-01,-0.120575,51.517238,Theft from the person
16171,2020-01,-0.120575,51.517238,Theft from the person
16172,2020-01,-0.120575,51.517238,Theft from the person
16173,2020-01,-0.120575,51.517238,Theft from the person
16174,2020-01,-0.120575,51.517238,Theft from the person
16175,2020-01,-0.120575,51.517238,Theft from the person
16176,2020-01,-0.120575,51.517238,Theft from the person
16177,2020-01,-0.120575,51.517238,Theft from the person
16178,2020-01,-0.120575,51.517238,Theft from the person
16179,2020-01,-0.120575,51.517238,Theft from the person
16180,2020-01,-0.119656,51.515425,Theft from the person
16181,2020-01,-0.120575,51.517238,Theft from the person
16182,2020-01,-0.120575,51.517238,Theft from the person
16183,2020-01,-0.120575,51.517238,Theft from the person
16184,2020-01,-0.123102,51.516083,Theft from the person
16185,2020-01,-0.120575,51.517238,Theft from the person
16186,2020-01,-0.126522,51.51808,Theft from the person
16187,2020-01,-0.126522,51.51808,Theft from the person
16188,2020-01,-0.120575,51.517238,Theft from the person
16189,2020-01,-0.120151,51.516341,Theft from the person
16190,2020-01,-0.123654,51.514923,Theft from the person
16191,2020-01,-0.126522,51.51808,Theft from the person
16192,2020-01,-0.125247,51.517898,Theft from the person
16193,2020-01,-0.126522,51.51808,Theft from the person
16194,2020-01,-0.122321,51.515441,Theft from the person
16195,2020-01,-0.120575,51.517238,Theft from the person
16196,2020-01,-0.120575,51.517238,Theft from the person
16197,2020-01,-0.120575,51.517238,Theft from the person
16198,2020-01,-0.122812,51.515431,Theft from the person
16199,2020-01,-0.125119,51.518201,Theft from the person
16200,2020-01,-0.124166,51.517206,Theft from the person
16201,2020-01,-0.12425,51.518322,Theft from the person
16202,2020-01,-0.120575,51.517238,Theft from the person
16385,2020-01,-0.128256,51.513063,Theft from the person
16386,2020-01,-0.125764,51.513733,Theft from the person
16387,2020-01,-0.12636,51.51395,Theft from the person
16388,2020-01,-0.125309,51.514976,Theft from the person
16389,2020-01,-0.126929,51.514489,Theft from the person
16390,2020-01,-0.126822,51.517464,Theft from the person
16391,2020-01,-0.125764,51.513733,Theft from the person
16392,2020-01,-0.129499,51.514377,Theft from the person
16393,2020-01,-0.125165,51.516386,Theft from the person
16394,2020-01,-0.128273,51.513701,Theft from the person
16395,2020-01,-0.129212,51.514364,Theft from the person
16396,2020-01,-0.130138,51.515323,Theft from the person
16397,2020-01,-0.12536,51.513745,Theft from the person
16398,2020-01,-0.128256,51.513063,Theft from the person
16399,2020-01,-0.129499,51.514377,Theft from the person
16400,2020-01,-0.126641,51.516598,Theft from the person
16401,2020-01,-0.126407,51.51351,Theft from the person
16402,2020-01,-0.129961,51.51612,Theft from the person
16403,2020-01,-0.128273,51.513701,Theft from the person
16404,2020-01,-0.126121,51.516275,Theft from the person
16405,2020-01,-0.127,51.517683,Theft from the person
16406,2020-01,-0.127,51.517683,Theft from the person
16407,2020-01,-0.128273,51.513701,Theft from the person
16408,2020-01,-0.126929,51.514489,Theft from the person
16409,2020-01,-0.126929,51.514489,Theft from the person
16410,2020-01,-0.127156,51.51318,Theft from the person
16411,2020-01,-0.129459,51.516418,Theft from the person
16412,2020-01,-0.129961,51.51612,Theft from the person
16413,2020-01,-0.128256,51.513063,Theft from the person
16414,2020-01,-0.128256,51.513063,Theft from the person
16415,2020-01,-0.126929,51.514489,Theft from the person
16448,2020-01,-0.097601,51.520699,Theft from the person
16449,2020-01,-0.088621,51.518619,Theft from the person
16467,2020-01,-0.082628,51.518189,Theft from the person
16468,2020-01,-0.077029,51.510148,Theft from the person
16469,2020-01,-0.096561,51.514513,Theft from the person
16470,2020-01,-0.082458,51.517431,Theft from the person
16471,2020-01,-0.077029,51.510148,Theft from the person
16472,2020-01,-0.085257,51.5112,Theft from the person
16473,2020-01,-0.078856,51.518433,Theft from the person
16474,2020-01,-0.096814,51.512952,Theft from the person
16475,2020-01,-0.077029,51.510148,Theft from the person
16476,2020-01,-0.082628,51.518189,Theft from the person
16477,2020-01,-0.100202,51.513268,Theft from the person
16478,2020-01,-0.082913,51.513463,Theft from the person
16506,2020-01,-0.112939,51.518231,Theft from the person
16507,2020-01,-0.108283,51.517526,Theft from the person
16508,2020-01,-0.107147,51.51713,Theft from the person
16509,2020-01,-0.112939,51.518231,Theft from the person
16510,2020-01,-0.109826,51.516814,Theft from the person
16511,2020-01,-0.112939,51.518231,Theft from the person
16638,2020-01,-0.101302,51.418126,Theft from the person
16675,2020-01,-0.12063,51.407287,Theft from the person
16712,2020-01,-0.123446,51.414706,Theft from the person
16753,2020-01,-0.123318,51.410459,Theft from the person
17150,2020-01,-0.107267,51.398358,Theft from the person
17224,2020-01,-0.08697,51.398658,Theft from the person
17225,2020-01,-0.08549,51.398301,Theft from the person
17226,2020-01,-0.08697,51.398658,Theft from the person
17267,2020-01,-0.099688,51.399116,Theft from the person
17339,2020-01,-0.116115,51.397835,Theft from the person
17471,2020-01,-0.06209,51.383914,Theft from the person
17608,2020-01,-0.107347,51.383872,Theft from the person
17643,2020-01,-0.108784,51.38912,Theft from the person
17714,2020-01,-0.130779,51.388654,Theft from the person
17860,2020-01,-0.043617,51.379659,Theft from the person
17889,2020-01,-0.11053,51.385794,Theft from the person
17906,2020-01,-0.120512,51.384551,Theft from the person
17965,2020-01,-0.108789,51.382366,Theft from the person
18002,2020-01,-0.1041,51.383846,Theft from the person
18073,2020-01,-0.106585,51.380748,Theft from the person
18074,2020-01,-0.103201,51.379182,Theft from the person
18190,2020-01,-0.101651,51.378096,Theft from the person
18191,2020-01,-0.099448,51.375767,Theft from the person
18192,2020-01,-0.101552,51.377357,Theft from the person
18193,2020-01,-0.10025,51.375825,Theft from the person
18194,2020-01,-0.101552,51.377357,Theft from the person
18195,2020-01,-0.101651,51.378096,Theft from the person
18196,2020-01,-0.099928,51.375622,Theft from the person
18197,2020-01,-0.101651,51.378096,Theft from the person
18394,2020-01,-0.078943,51.379228,Theft from the person
18571,2020-01,-0.117392,51.375131,Theft from the person
18572,2020-01,-0.101422,51.374945,Theft from the person
18573,2020-01,-0.101422,51.374945,Theft from the person
18574,2020-01,-0.10769,51.375217,Theft from the person
18575,2020-01,-0.101422,51.374945,Theft from the person
18576,2020-01,-0.102564,51.374775,Theft from the person
18577,2020-01,-0.102564,51.374775,Theft from the person
18628,2020-01,-0.101143,51.372665,Theft from the person
18924,2020-01,-0.098394,51.373475,Theft from the person
18925,2020-01,-0.100909,51.373093,Theft from the person
18926,2020-01,-0.100093,51.370607,Theft from the person
18927,2020-01,-0.098394,51.373475,Theft from the person
18928,2020-01,-0.10008,51.373008,Theft from the person
18929,2020-01,-0.099746,51.368218,Theft from the person
18930,2020-01,-0.096958,51.370664,Theft from the person
19419,2020-01,-0.017348,51.340072,Theft from the person
19476,2020-01,-0.042632,51.345821,Theft from the person
19842,2020-01,-0.123552,51.332001,Theft from the person
19843,2020-01,-0.121683,51.333473,Theft from the person
20121,2020-01,-0.338856,51.547509,Theft from the person
20174,2020-01,-0.328471,51.550689,Theft from the person
20293,2020-01,-0.372576,51.545491,Theft from the person
20436,2020-01,-0.346774,51.54273,Theft from the person
20515,2020-01,-0.313853,51.536056,Theft from the person
20566,2020-01,-0.381525,51.540804,Theft from the person
20760,2020-01,-0.365406,51.5347,Theft from the person
20904,2020-01,-0.292766,51.529664,Theft from the person
20986,2020-01,-0.353797,51.528755,Theft from the person
20987,2020-01,-0.350874,51.527455,Theft from the person
20988,2020-01,-0.351934,51.528459,Theft from the person
21047,2020-01,-0.356899,51.5279,Theft from the person
21155,2020-01,-0.260533,51.52277,Theft from the person
21156,2020-01,-0.260533,51.52277,Theft from the person
21157,2020-01,-0.260533,51.52277,Theft from the person
21608,2020-01,-0.309918,51.512656,Theft from the person
21729,2020-01,-0.302455,51.51414,Theft from the person
21730,2020-01,-0.303699,51.512854,Theft from the person
21731,2020-01,-0.3021,51.514377,Theft from the person
21732,2020-01,-0.303699,51.512854,Theft from the person
21733,2020-01,-0.303576,51.511899,Theft from the person
21734,2020-01,-0.303699,51.512854,Theft from the person
21735,2020-01,-0.303699,51.512854,Theft from the person
21792,2020-01,-0.301696,51.514794,Theft from the person
21793,2020-01,-0.301696,51.514794,Theft from the person
21794,2020-01,-0.301696,51.514794,Theft from the person
21795,2020-01,-0.303988,51.514,Theft from the person
21796,2020-01,-0.301696,51.514794,Theft from the person
21904,2020-01,-0.339003,51.516938,Theft from the person
22002,2020-01,-0.378697,51.511235,Theft from the person
22116,2020-01,-0.26289,51.508938,Theft from the person
22163,2020-01,-0.270106,51.507147,Theft from the person
22164,2020-01,-0.269821,51.507431,Theft from the person
22188,2020-01,-0.265764,51.508396,Theft from the person
22230,2020-01,-0.272554,51.507552,Theft from the person
22298,2020-01,-0.377124,51.510871,Theft from the person
22299,2020-01,-0.378648,51.509759,Theft from the person
22494,2020-01,-0.322072,51.510942,Theft from the person
22495,2020-01,-0.324335,51.510138,Theft from the person
22496,2020-01,-0.321418,51.513046,Theft from the person
22580,2020-01,-0.322242,51.509856,Theft from the person
22581,2020-01,-0.322242,51.509856,Theft from the person
22582,2020-01,-0.325215,51.509323,Theft from the person
22730,2020-01,-0.355069,51.509467,Theft from the person
22758,2020-01,-0.364475,51.502333,Theft from the person
22863,2020-01,-0.303905,51.506148,Theft from the person
23041,2020-01,-0.25377,51.498704,Theft from the person
23102,2020-01,-0.320497,51.498914,Theft from the person
23163,2020-01,-0.382635,51.502566,Theft from the person
23164,2020-01,-0.378772,51.505867,Theft from the person
23264,2020-01,-0.382467,51.50162,Theft from the person
23287,2020-01,-0.366167,51.494911,Theft from the person
23441,2020-01,-0.029466,51.677402,Theft from the person
23534,2020-01,-0.042645,51.681048,Theft from the person
23621,2020-01,-0.021271,51.674269,Theft from the person
23797,2020-01,-0.089199,51.665485,Theft from the person
23914,2020-01,-0.038014,51.66804,Theft from the person
23915,2020-01,-0.043003,51.665695,Theft from the person
24086,2020-01,-0.084537,51.652235,Theft from the person
24120,2020-01,-0.086906,51.659153,Theft from the person
24197,2020-01,-0.092511,51.653417,Theft from the person
24259,2020-01,-0.098715,51.655783,Theft from the person
24323,2020-01,-0.145849,51.647545,Theft from the person
24496,2020-01,-0.056702,51.650716,Theft from the person
24497,2020-01,-0.062022,51.654087,Theft from the person
24524,2020-01,-0.108279,51.654202,Theft from the person
24687,2020-01,-0.08142,51.651078,Theft from the person
24688,2020-01,-0.080565,51.651478,Theft from the person
24689,2020-01,-0.080565,51.651478,Theft from the person
24690,2020-01,-0.08142,51.651078,Theft from the person
24691,2020-01,-0.080565,51.651478,Theft from the person
24692,2020-01,-0.080565,51.651478,Theft from the person
24693,2020-01,-0.080565,51.651478,Theft from the person
24694,2020-01,-0.080565,51.651478,Theft from the person
24695,2020-01,-0.08142,51.651078,Theft from the person
24696,2020-01,-0.08142,51.651078,Theft from the person
24717,2020-01,-0.077036,51.652211,Theft from the person
24871,2020-01,-0.084177,51.651186,Theft from the person
24872,2020-01,-0.082446,51.651095,Theft from the person
24873,2020-01,-0.082446,51.651095,Theft from the person
24874,2020-01,-0.084177,51.651186,Theft from the person
24875,2020-01,-0.084177,51.651186,Theft from the person
24876,2020-01,-0.084177,51.651186,Theft from the person
24877,2020-01,-0.084177,51.651186,Theft from the person
24878,2020-01,-0.084177,51.651186,Theft from the person
24879,2020-01,-0.082446,51.651095,Theft from the person
24880,2020-01,-0.082446,51.651095,Theft from the person
24942,2020-01,-0.045126,51.642251,Theft from the person
